index,customer_id,order_date,order_id,pages_visited,tshirt_category,tshirt_price,tshirt_quantity,user_agent
2419,13j4d2,14/06/2016,HTS-13j4d2-0002,7,Black T-Shirt F,"17,5",18,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2420,819226,30/10/2016,HTS-819226-0002,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2421,820855,07/04/2017,HTS-820855-0003,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2422,178262,03/09/2014,HTS-178262-0001,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2423,jkevz6,27/03/2017,HTS-jkevz6-0003,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2424,499116,27/11/2015,HTS-499116-0003,9,Black T-Shirt F,"17,5",16,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2425,171892,18/12/2015,HTS-171892-0001,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2426,595146,10/01/2014,HTS-595146-0001,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2427,964320,10/08/2014,HTS-964320-0002,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2428,11861,29/09/2014,HTS-011861-0001,10,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2429,403727,08/09/2016,HTS-403727-0004,10,Black T-Shirt F,"17,5",19,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2430,937326,19/06/2016,HTS-937326-0003,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2431,109905,01/11/2015,HTS-109905-0003,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2432,964320,25/06/2015,HTS-964320-0003,11,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2433,855899,28/02/2017,HTS-855899-0003,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2434,sh2vo0,13/11/2015,HTS-sh2vo0-0001,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2435,zyvn97,23/12/2016,HTS-zyvn97-0002,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2436,418164,17/12/2015,HTS-418164-0001,12,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2437,356793,02/01/2016,HTS-356793-0003,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2438,426869,06/02/2017,HTS-426869-0002,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2439,692132,14/06/2015,HTS-692132-0002,14,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2440,huysug,14/01/2017,HTS-huysug-0002,15,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2441,829677,03/04/2016,HTS-829677-0001,16,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2442,44xo9u,22/09/2015,HTS-44xo9u-0001,16,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2443,834324,05/12/2014,HTS-834324-0001,16,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2444,on868r,28/08/2016,HTS-on868r-0001,17,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2445,267514,09/11/2015,HTS-267514-0001,21,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2446,888232,13/05/2016,HTS-888232-0001,25,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2447,465652,30/12/2016,HTS-465652-0006,5,Black T-Shirt F,"17,5",17,Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
2448,608352,27/12/2014,HTS-608352-0002,7,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
2449,869307,13/09/2014,HTS-869307-0001,11,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
2450,m88chw,13/08/2016,HTS-m88chw-0001,15,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
2451,3qvpbu,26/01/2017,HTS-3qvpbu-0001,10,Black T-Shirt F,"17,5",2,Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
2452,860323,20/06/2014,HTS-860323-0001,11,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
2453,928214,02/06/2015,HTS-928214-0003,6,Black T-Shirt F,"17,5",3,Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
2454,wmbsoe,03/10/2015,HTS-wmbsoe-0001,10,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
2455,h7z848,15/12/2015,HTS-h7z848-0001,6,Black T-Shirt F,"17,5",15,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2456,664470,31/08/2014,HTS-664470-0001,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2457,841615,08/06/2016,HTS-841615-0003,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2458,718649,01/03/2016,HTS-718649-0003,9,Black T-Shirt F,"17,5",12,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2459,718649,25/02/2015,HTS-718649-0002,9,Black T-Shirt F,"17,5",21,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2460,667992,18/01/2015,HTS-667992-0001,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2461,iy80zl,02/11/2015,HTS-iy80zl-0001,11,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2462,346170,01/06/2016,HTS-346170-0003,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2463,u4bmfo,23/09/2015,HTS-u4bmfo-0001,12,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2464,321379,26/03/2017,HTS-321379-0002,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2465,678571,28/10/2014,HTS-678571-0001,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2466,iyjfvv,06/04/2016,HTS-iyjfvv-0002,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2467,673594,23/12/2014,HTS-673594-0001,14,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2468,tysrke,26/07/2016,HTS-tysrke-0002,14,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2469,667992,19/12/2016,HTS-667992-0003,14,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2470,36847,07/11/2016,HTS-036847-0001,17,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2471,873735,25/08/2014,HTS-873735-0001,17,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2472,200515,18/12/2014,HTS-200515-0001,20,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2473,820110,08/01/2016,HTS-820110-0001,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2474,970193,28/03/2017,HTS-970193-0004,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2475,480878,08/10/2016,HTS-480878-0001,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2476,5gitox,28/09/2016,HTS-5gitox-0002,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2477,988291,08/08/2014,HTS-988291-0001,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2478,n45395,10/11/2015,HTS-n45395-0001,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2479,xgxp0f,18/10/2015,HTS-xgxp0f-0001,12,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2480,1igjq7,07/12/2015,HTS-1igjq7-0001,12,Black T-Shirt F,"17,5",6,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2481,841188,20/04/2015,HTS-841188-0003,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2482,732178,16/02/2017,HTS-732178-0001,14,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2483,1igjq7,16/09/2016,HTS-1igjq7-0002,16,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2484,102984,01/06/2016,HTS-102984-0003,8,Black T-Shirt F,"17,5",3,Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
2485,717315,02/09/2015,HTS-717315-0001,10,Black T-Shirt F,"17,5",2,Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
2486,966609,30/04/2015,HTS-966609-0002,11,Black T-Shirt F,"17,5",1,Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
2487,354425,21/11/2014,HTS-354425-0001,12,Black T-Shirt F,"17,5",1,Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
2488,245914,28/09/2013,HTS-245914-0001,17,Bl Tshirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2489,334825,10/12/2015,HTS-334825-0006,5,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2490,w1ejhk,01/09/2016,HTS-w1ejhk-0002,13,Black T-Shirt F,"17,5",14,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2491,334825,03/01/2015,HTS-334825-0004,17,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2492,719866,03/06/2016,HTS-719866-0003,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2493,21136,22/11/2015,HTS-021136-0002,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2494,491414,21/08/2016,HTS-491414-0002,8,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
2495,491414,01/01/2015,HTS-491414-0001,8,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
2496,476901,20/08/2016,HTS-476901-0003,11,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
2497,171044,01/03/2016,HTS-171044-0001,12,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
2498,702810,21/06/2014,HTS-702810-0001,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
2499,h1bvqo,25/09/2016,HTS-h1bvqo-0003,9,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2500,573617,02/03/2017,HTS-573617-0002,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2501,887528,16/06/2015,HTS-887528-0002,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2502,616169,04/03/2016,HTS-616169-0001,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2503,589952,01/12/2015,HTS-589952-0002,14,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2504,526974,13/02/2015,HTS-526974-0001,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2505,801695,13/12/2013,HTS-801695-0001,5,Wh Tshirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2506,627768,07/08/2013,HTS-627768-0001,18,Wh Tshirt F,18,2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2507,942883,15/11/2013,HTS-942883-0001,25,Wh Tshirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2508,968848,29/07/2015,HTS-968848-0002,14,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2509,486466,04/04/2014,HTS-486466-0001,12,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2510,627768,19/03/2015,HTS-627768-0004,11,White T-Shirt F,18,2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2511,627768,19/02/2014,HTS-627768-0002,13,White T-Shirt F,18,3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2512,184878,17/06/2016,HTS-184878-0003,8,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2513,942883,15/09/2015,HTS-942883-0003,12,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2514,184878,26/08/2015,HTS-184878-0002,12,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2515,dracqe,31/05/2016,HTS-dracqe-0002,16,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2516,874441,23/12/2016,HTS-874441-0002,17,White T-Shirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2517,291709,03/02/2015,HTS-291709-0001,9,White T-Shirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2518,811940,04/11/2016,HTS-811940-0001,12,White T-Shirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2519,387949,25/07/2016,HTS-387949-0001,16,White T-Shirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2520,231506,13/09/2015,HTS-231506-0001,13,White T-Shirt F,18,1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
2521,379297,05/10/2014,HTS-379297-0001,9,White T-Shirt F,18,2,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2522,890679,02/02/2016,HTS-890679-0001,14,White T-Shirt F,18,1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2523,523828,10/09/2015,HTS-523828-0001,10,White T-Shirt F,18,1,"Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2524,hbj3h3,08/12/2015,HTS-hbj3h3-0001,16,White T-Shirt F,18,1,Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
2525,436902,31/10/2013,HTS-436902-0001,9,Wh Tshirt F,18,1,Mozilla/5.0 (Macintosh| Intel Mac OS X 10.12| rv:51.0) Gecko/20100101 Firefox/51.0
2526,124736,26/12/2013,HTS-124736-0001,9,Wh Tshirt F,18,1,Mozilla/5.0 (Macintosh| Intel Mac OS X 10.12| rv:51.0) Gecko/20100101 Firefox/51.0
2527,540080,07/12/2013,HTS-540080-0001,8,Wh Tshirt F,18,1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2528,546218,06/11/2013,HTS-546218-0001,10,Wh Tshirt F,18,4,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2529,523307,20/11/2013,HTS-523307-0001,10,Wh Tshirt F,18,2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2530,875203,16/09/2013,HTS-875203-0001,11,Wh Tshirt F,18,2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
2531,710110,12/08/2013,HTS-710110-0001,13,Wh Tshirt F,18,2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2532,946488,27/09/2013,HTS-946488-0001,16,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
2533,39998,15/10/2013,HTS-039998-0001,9,Wh Tshirt F,18,5,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2534,936063,13/09/2013,HTS-936063-0001,11,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2535,698119,05/09/2013,HTS-698119-0001,12,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2536,440501,11/10/2013,HTS-440501-0001,12,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2537,436750,22/11/2013,HTS-436750-0001,12,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2538,248708,26/10/2013,HTS-248708-0001,10,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2539,303570,21/10/2013,HTS-303570-0001,12,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
2540,719948,30/09/2013,HTS-719948-0001,13,Wh Tshirt F,18,1,"Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
